office,town,candidate,party,votes,vote_percent
Zoning Board of Appeals Alternates,East Hampton,Bob Hines,D,2162,33.15%
Zoning Board of Appeals Alternates,East Hampton,George Pfaffenbach,D,2241,34.36%
Zoning Board of Appeals Alternates,East Hampton,Joe Carbonell,D,2119,32.49%
Mayor,East Hartford,Marcia A. Leclerc,D,2589,100.00%
Town Council,East Hartford,Marc I. Weinberg,D,1860,11.06%
Town Council,East Hartford,Richard F. Kehoe,D,2177,12.94%
Town Council,East Hartford,Linda A. Russo,D,2106,12.52%
Town Council,East Hartford,Ram Aberasturia,D,2106,12.52%
Town Council,East Hartford,Shelby Brown,D,2143,12.74%
Town Council,East Hartford,Joseph R. Carlson,D,2166,12.88%
Town Council,East Hartford,Pat Harmon,R,1485,8.83%
Town Council,East Hartford,Esther B. Clarke,R,1446,8.60%
Town Council,East Hartford,Caroline Torres,R,1333,7.92%
Treasurer,East Hartford,Donald M.Currey,D,2199,64.07%
Treasurer,East Hartford,John Morrison,R,1233,35.93%
Board of Education,East Hartford,"Bryan R. Hall, Sr.",D,2036,22.94%
Board of Education,East Hartford,"Harrison Amadasun, Jr.",D,1839,20.72%
Board of Education,East Hartford,Tyron Harris,D,2170,24.45%
Board of Education,East Hartford,Valerie Scheer,R,1484,16.72%
Board of Education,East Hartford,Thomas A. Rup,R,1346,15.17%
Selectmen,East Hartford,Todney Harris,D,1941,30.45%
Selectmen,East Hartford,Robert J. Falkevitz,D,1815,28.48%
Selectmen,East Hartford,Tim Siggia,R,1287,20.19%
Selectmen,East Hartford,Rob Rosa,R,1331,20.88%
Constables,East Hartford,Josh Quintana,D,1703,13.81%
Constables,East Hartford,Tia Woods,D,1962,15.91%
Constables,East Hartford,Lydia Gonzalez,D,1882,15.27%
Constables,East Hartford,Susan Tukey,D,1746,14.16%
Constables,East Hartford,Patricia M. Perron,R,1322,10.72%
Constables,East Hartford,Gerald Poehler,R,1121,9.09%
Constables,East Hartford,Melodie Wilson,R,1260,10.22%
Constables,East Hartford,Charles H. Clarke,R,1332,10.80%
Mayor,East Haven,Salvatore R. Maltese,D,3552,49.27%
Mayor,East Haven,"Joseph Maturo, Jr.",R,3657,50.73%
Town Council District I,East Haven,Patrick Paulson,D,596,15.18%
Town Council District I,East Haven,Ann Penington,D,602,15.33%
Town Council District I,East Haven,Beth M. Capotorto,D,629,16.02%
Town Council District I,East Haven,Kenneth W. McKay,R,725,18.46%
Town Council District I,East Haven,Robert Parente,R,668,17.01%
Town Council District I,East Haven,Fred J. Parlato,R,707,18.00%
Town Council District II,East Haven,"Joseph Santino, Jr.",D,898,19.87%
Town Council District II,East Haven,Nicholas R. Palladino,D,818,18.10%
Town Council District II,East Haven,Joseph E. Deko,D,900,19.92%
Town Council District II,East Haven,Albert Carocci,R,577,12.77%
Town Council District II,East Haven,Gary M. DePalma,R,713,15.78%
Town Council District II,East Haven,Beverly Gravino,R,613,13.56%
Town Council District III,East Haven,Louis G. Pacelli,D,664,18.51%
Town Council District III,East Haven,Joseph A. Carfora,D,618,17.23%
Town Council District III,East Haven,"Paul R. Thompson, Sr.",D,580,16.17%
Town Council District III,East Haven,William Richardson,R,547,15.25%
Town Council District III,East Haven,Judy Esposito,R,596,16.62%
Town Council District III,East Haven,Robert S. Sand,R,582,16.23%
Town Council IV,East Haven,Joseph Badamo,D,594,16.23%
Town Council IV,East Haven,Letizia Lettieri-Morales,D,588,16.07%
Town Council IV,East Haven,Dominic J. Cretella,D,560,15.30%
Town Council IV,East Haven,Bob Cubellotti,R,582,15.90%
Town Council IV,East Haven,"""Big"" Steve Tracey",R,699,19.10%
Town Council IV,East Haven,Linda Hennessey,R,637,17.40%
Town Council District V,East Haven,Ray D. Pompano,D,577,15.65%
Town Council District V,East Haven,George Smith,D,587,15.92%
Town Council District V,East Haven,"Henry Butler, III",D,681,18.47%
Town Council District V,East Haven,Paul L. Carbo,R,640,17.36%
Town Council District V,East Haven,Richard C. Anania,R,657,17.82%
Town Council District V,East Haven,Loria Jaffe,R,545,14.78%
Town Clerk,East Haven,Liz Esposito,D,3274,48.48%
Town Clerk,East Haven,Stacy Gravino,R,3479,51.52%
Board of Finance,East Haven,"Richard Esposito, Jr.",D,3306,13.20%
Board of Finance,East Haven,"Marc Conte, Sr.",D,3083,12.31%
Board of Finance,East Haven,Richard DePalma,D,3438,13.72%
Board of Finance,East Haven,Noreen Clough,D,3064,12.23%
Board of Finance,East Haven,"Robert A. Schumitz, Jr.",R,2868,11.45%
Board of Finance,East Haven,Marlene L. Asid,R,2911,11.62%
Board of Finance,East Haven,Beth Purcell,R,3049,12.17%
Board of Finance,East Haven,Ralph J. Vitale,R,3332,13.30%
Board of Education,East Haven,"Robert J. Fox, Jr.",D,2847,7.64%
Board of Education,East Haven,Patricia (Tia) DePalma,D,3148,8.45%
Board of Education,East Haven,MaryAnn Pellegrino,D,3179,8.53%
Board of Education,East Haven,Christine Maisano,D,3127,8.40%
Board of Education,East Haven,Erika Santino-Santiago,D,3072,8.25%
Board of Education,East Haven,Dominic Milano,D,3072,8.25%
Board of Education,East Haven,Samantha A. Parlato,R,3350,8.99%
Board of Education,East Haven,Michele DeLucia,R,3126,8.39%
Board of Education,East Haven,Lisa Geraci-Anastasio,R,3117,8.37%
Board of Education,East Haven,Tom Hennessey,R,3175,8.52%
Board of Education,East Haven,John Finkle,R,3231,8.67%
Board of Education,East Haven,Temple Parente-Smith,R,2803,7.53%
First Selectman,East Lyme,Mark C. Nickerson,R,3067,70.30%
First Selectman,East Lyme,"Robert Wesley Firmin, III",PC,1296,29.70%
Selectmen,East Lyme,Terence P. Donovan,D,1673,12.89%
Selectmen,East Lyme,Rose Ann Hardy,D,2226,17.15%
Selectmen,East Lyme,Dan Cunningham,D,1910,14.72%
Selectmen,East Lyme,Marc L. Salerno,R,2440,18.80%
Selectmen,East Lyme,Paul T Dagle,R,2163,16.67%
Selectmen,East Lyme,Kevin A. Seery,R,2565,19.77%
Town Clerk,East Lyme,Karen M. Galbo,D,1951,45.32%
Town Clerk,East Lyme,Karen M. Galbo,R,2354,54.68%
Town Treasurer,East Lyme,Michael Bekech,D,1572,36.52%
Town Treasurer,East Lyme,Scott E. Fraser,R,2733,63.48%
Tax Collector,East Lyme,John H. McCulloch,R,3452,100.00%
Board of Finance,East Lyme,Peter DiNapoli,D,1789,14.16%
Board of Finance,East Lyme,Peter DeRosa,D,1747,13.82%
Board of Finance,East Lyme,Camille Alberti,D,1822,14.42%
Board of Finance,East Lyme,John T. Birmingham,R,2514,19.89%
Board of Finance,East Lyme,Anne R. Santoro,R,2569,20.33%
Board of Finance,East Lyme,Lawrence W. Fitzgerald,R,2196,17.38%
Board of Education,East Lyme,Ann Cicchiello,D,2418,15.28%
Board of Education,East Lyme,William Derry,D,2425,15.33%
Board of Education,East Lyme,Candice Carlson,D,2679,16.93%
Board of Education,East Lyme,Leigh McNamara Gianakos,R,3053,19.30%
Board of Education,East Lyme,John W. Kleinhans,R,2455,15.52%
Board of Education,East Lyme,Albert L. Littlefield,R,2792,17.65%
Board of Assessment Appeals,East Lyme,Tony Attanasio,D,1915,46.51%
Board of Assessment Appeals,East Lyme,William W. Mather III,R,2202,53.49%
Planning Commission Full Term,East Lyme,Rita Franco-Palazzo,R,3181,33.62%
Planning Commission Full Term,East Lyme,"Thomas W. Fitting, Jr.",R,3119,32.96%
Planning Commission Full Term,East Lyme,Kirk E. Scott,R,3162,33.42%
Planning Commission To Fill Vacancy for Two Years,East Lyme,David McIlhenney,R,3268,100.00%
Planning Commission Alternate Full Term,East Lyme,Don D. Phimister,R,3146,100.00%
Planning Commission Alternate To Fill Vacancy for Two Years,East Lyme,Kathryn L. Johnson,R,3205,100.00%
Zoning Commission,East Lyme,Willian Dwyer,D,2380,22.12%
Zoning Commission,East Lyme,Norman B. Peck,R,2606,24.22%
Zoning Commission,East Lyme,Matthew J. Walker,R,2902,26.97%
Zoning Commission,East Lyme,Kimberly A. Kalajainen,R,2871,26.68%
Zoning Commission Alternate,East Lyme,Anne Thurlow,D,2507,49.03%
Zoning Commission Alternate,East Lyme,James Liska,R,2606,50.97%
First Selectman,Easton,Adam Dunsby,R,831,100.00%
Selectman,Easton,Robert Lessler,D,598,49.50%
Selectman,Easton,Carolyn M. Colangelo,R,610,50.50%
Town Clerk,Easton,Christine Halloran,R,919,100.00%
Town Treasurer,Easton,Wendy A. Bowditch,R,869,100.00%
Tax Collector,Easton,Krista A. Kot,R,885,100.00%
Board of Finance Full Term,Easton,Matthew P. Gachi,R,833,49.61%
Board of Finance Full Term,Easton,Michael P. Kot,R,846,50.39%
Board of Finance to Fill Vacancy for Two Years,Easton,Rich Cremin,R,842,100.00%
Board of Education,Easton,Cindy Shortt,D,572,47.19%
Board of Education,Easton,Jeffrey F. Parker,R,640,52.81%
Board of Assessment Appeals Full Term,Easton,Adam G. Bonoff,R,821,100.00%
Board of Assessment Appeals To Fill Vacancy for Two Years,Easton,Gloria R. Kovac,D,797,100.00%
Zoning Board of Appeals,Easton,John W. Harris,R,828,100.00%
Constables,Easton,Irv Silverman,D,719,16.49%
Constables,Easton,Gloria Bindelglass,D,648,14.86%
Constables,Easton,David Katz,D,609,13.97%
Constables,Easton,Anthony B. Farmer,R,614,14.08%
Constables,Easton,Darrin D. Silhavy,R,690,15.83%
Constables,Easton,Tony Neidenbach,R,576,13.21%
Constables,Easton,Eric M. Frank,R,504,11.56%
Library Board Full Term,Easton,Linda Dollard,D,608,51.66%
Library Board Full Term,Easton,Todd R. Pajonas,R,569,48.34%
Library Board To Fill Vacancy for Four Years,Easton,Gloria Bindelglass,D,603,51.02%
Library Board To Fill Vacancy for Four Years,Easton,Kristi L. Sogofsky,R,579,48.98%
Regional Board of Education,Easton,Maureen P. Williams,D,687,32.47%
Regional Board of Education,Easton,Catherine Gombos,R,658,31.10%
Regional Board of Education,Easton,Todd A. Johnston,R,771,36.44%
Selectmen,East Windsor,Jason E. Bowsza,D,780,15.01%
Selectmen,East Windsor,Dale A. Nelson,D,626,12.05%
Selectmen,East Windsor,David L. King,D,553,10.64%
Selectmen,East Windsor,Robert L. Leach,R,525,10.10%
Selectmen,East Windsor,Steve Dearborn,R,805,15.49%
Selectmen,East Windsor,Jim Richards,R,455,8.76%
Selectmen,East Windsor,Charles J. Szymanski,PC,745,14.34%
Selectmen,East Windsor,Andrew J. Hoffman,PC,707,13.61%
Board of Finance,East Windsor,Karen M. Christensen,D,868,20.15%
Board of Finance,East Windsor,George Michna,D,676,15.69%
Board of Finance,East Windsor,Cynthia Herms,D,859,19.94%
Board of Finance,East Windsor,Steve Smith,R,794,18.43%
Board of Finance,East Windsor,Sarah Muska,R,1111,25.79%
Board of Finance Alternates,East Windsor,Paulette Broder,R,1120,49.17%
Board of Finance Alternates,East Windsor,Danelle Godeck,R,1158,50.83%
Board of Education Full Term,East Windsor,David Swaim,D,1037,23.80%
Board of Education Full Term,East Windsor,Kathryn Carey-Trull,D,1069,24.53%
Board of Education Full Term,East Windsor,Catherine Simonelli,R,1181,27.10%
Board of Education Full Term,East Windsor,Frances Neill,R,1071,24.58%
Board of Education To Fill Vacancy for Two Years,East Windsor,Kathy Bilodeau,R,1260,100.00%
Board of Assessment Appeals,East Windsor,Brian Turley,R,1229,100.00%
Zoning Board of Appeals,East Windsor,Jose Giner,D,1190,100.00%
Zoning Board of Appeals Alternate To Fill Vacancy for Two Years,East Windsor,Scott Morgan,R,1187,100.00%
Police Commissioners,East Windsor,Wolfgang Kiss,D,644,20.39%
Police Commissioners,East Windsor,Elizabeth Burns,D,902,28.56%
Police Commissioners,East Windsor,Darren Long,R,794,25.14%
Police Commissioners,East Windsor,Bob Leach,R,818,25.90%
Constable To Fill Vacancy for Two Years,East Windsor,Gilbert R. Hayes,D,1224,52.37%
Constable To Fill Vacancy for Two Years,East Windsor,Michael Sawka,D,1113,47.63%
First Selectman,Ellington,Aaron J. Foster,D,1172,37.27%
First Selectman,Ellington,Lori L. Spielman,R,1973,62.73%
Selectmen,Ellington,Melinda M. Ferry,D,1296,10.89%
Selectmen,Ellington,Lois Timmis-Ferrara,D,1140,9.58%
Selectmen,Ellington,Sarah D. Cook,D,1286,10.80%
Selectmen,Ellington,Thomas C. Palshaw,D,1108,9.31%
Selectmen,Ellington,James Prichard,R,1833,15.40%
Selectmen,Ellington,David Stavens,R,1810,15.21%
Selectmen,Ellington,Ronald F. Stomberg,R,1727,14.51%
Selectmen,Ellington,John W. Turner,R,1702,14.30%
Board of Finance Full Term,Ellington,Joseph E. Wehr,D,1166,19.52%
Board of Finance Full Term,Ellington,Peggy Busse,D,1253,20.98%
Board of Finance Full Term,Ellington,Douglas Harding,R,1832,30.68%
Board of Finance Full Term,Ellington,Barry Pinto,R,1721,28.82%
Board of Finance To Fill Vacancy for Two Years,Ellington,Thomas B. Adams,D,1115,37.38%
Board of Finance To Fill Vacancy for Two Years,Ellington,David Olender,R,1868,62.62%
Board of Education,Ellington,Miriam N. Underwood,D,1468,11.32%
Board of Education,Ellington,Elizabeth Nord,D,1606,12.39%
Board of Education,Ellington,Gary J. Blanchette,D,1640,12.65%
Board of Education,Ellington,Michael Purcaro,R,1805,13.92%
Board of Education,Ellington,Kristen Picard-Wambolt,R,1979,15.26%
Board of Education,Ellington,Jennifer Dzen,R,2174,16.77%
Board of Education,Ellington,Marcia Kupferschmid,R,2294,17.69%
Planning & Zoning Commission,Ellington,F. Michael Francis,D,1718,18.70%
Planning & Zoning Commission,Ellington,Ricci M. Hirth,D,1779,19.37%
Planning & Zoning Commission,Ellington,Keith Durao,D,1708,18.59%
Planning & Zoning Commission,Ellington,William Hogan,D,1922,20.92%
Planning & Zoning Commission,Ellington,Arlo Hoffman,R,2059,22.41%
Zoning Board of Appeals,Ellington,Mort Heidari,D,1580,23.06%
Zoning Board of Appeals,Ellington,Nishant Patel,D,1405,20.51%
Zoning Board of Appeals,Ellington,Kenneth Braga,R,1966,28.70%
Zoning Board of Appeals,Ellington,Michael Swanson,R,1900,27.73%
Library Directors,Ellington,Daniel Sclare,D,1284,17.23%
Library Directors,Ellington,Gabbi Mendelsohn,D,1439,19.31%
Library Directors,Ellington,Harry Evageliou,D,1106,14.84%
Library Directors,Ellington,Janet K. Wieliczka,R,1762,23.64%
Library Directors,Ellington,Judy Stomberg,R,1861,24.97%
Councilor District 1,Enfield,Stephen Niemitz,D,915,41.61%
Councilor District 1,Enfield,Joe Bosco,R,1284,58.39%
Councilor District 2,Enfield,Robert Cressotti,D,646,56.03%
Councilor District 2,Enfield,Kelly K. Hemmeler,R,507,43.97%
Councilor District 3,Enfield,Marie Davis,D,904,43.36%
Councilor District 3,Enfield,Donna Szewczak,R,1181,56.64%
Councilor District 4,Enfield,Edward N. Deni,D,964,53.88%
Councilor District 4,Enfield,Marie Pyznar,R,825,46.12%
Councilors at Large,Enfield,Liz Davis,D,3408,12.32%
Councilors at Large,Enfield,Thomas Arnone,D,3399,12.29%
Councilors at Large,Enfield,Gina Cekala,D,3290,11.90%
Councilors at Large,Enfield,Timothy J. Norris,D,3143,11.37%
Councilors at Large,Enfield,Joseph Muller,R,3345,12.10%
Councilors at Large,Enfield,Mike Ludwick,R,3626,13.11%
Councilors at Large,Enfield,Peter Falk,R,3830,13.85%
Councilors at Large,Enfield,Lori Unghire,R,3611,13.06%
Board of Education,Enfield,Tina LeBlanc,D,3663,10.65%
Board of Education,Enfield,Timothy Neville,D,3794,11.03%
Board of Education,Enfield,Marcy Taliceo,D,3113,9.05%
Board of Education,Enfield,Sarah Hernandez,D,3346,9.73%
Board of Education,Enfield,Scott P. Ryder,D,3254,9.46%
Board of Education,Enfield,Richard Regnier,R,3259,9.47%
Board of Education,Enfield,Chris Rutledge,R,3341,9.71%
Board of Education,Enfield,Charlotte Riley,R,3670,10.67%
Board of Education,Enfield,Walter J. Kruzel,R,3385,9.84%
Board of Education,Enfield,Ashley Depeau,R,3579,10.40%
Constables,Enfield,Albert B. Harrison Jr.,D,3193,11.90%
Constables,Enfield,Eileen MacDonald,D,3445,12.84%
Constables,Enfield,Charles W. Ladd,D,3266,12.17%
Constables,Enfield,Theodore J. Plamondon Jr.,D,3431,12.79%
Constables,Enfield,Tom Kienzler,R,3524,13.13%
Constables,Enfield,Robert M. Chagnon,R,3359,12.52%
Constables,Enfield,Kevin P. Fealy Jr.,R,3332,12.42%
Constables,Enfield,Joe Jedynak,R,3283,12.23%
First Selectman,Essex,Norman M. Needleman,D,1509,66.16%
First Selectman,Essex,Vincent Pacileo,R,772,33.84%
Selectman,Essex,Stacia R. Libby,D,1204,53.49%
Selectman,Essex,Bruce Glowac,R,1047,46.51%
Town Clerk,Essex,Joel Marzi,D,1294,59.44%
Town Clerk,Essex,Joel Marzi,R,883,40.56%
Town Treasurer,Essex,James D. Francis,D,1327,59.69%
Town Treasurer,Essex,Bruce S. MacMillian,R,896,40.31%
Tax Collector,Essex,Megan Dwyer Haskins,D,1305,59.97%
Tax Collector,Essex,Megan Dwyer Haskins,R,871,40.03%
Board of Finance,Essex,Keith M. Crehan,D,1257,28.65%
Board of Finance,Essex,Ethan B. Goller,D,1248,28.44%
Board of Finance,Essex,Keith M. Crehan,R,886,20.19%
Board of Finance,Essex,Philip Beckman,R,997,22.72%
Board of Education,Essex,Loretta T. McCluskey,D,1200,54.20%
Board of Education,Essex,Judie McCann,R,1014,45.80%
Board of Assessment Appeals,Essex,Mark Santo Bombaci,D,1681,100.00%
Regional Board of Education,Essex,Kathryn C. Sandmann,D,1474,66.46%
Regional Board of Education,Essex,"Don ""DG"" Fitton",R,744,33.54%
Board of Finance Full Term,Fairfield,Christopher D. Skoczen,D,0,0.00%
Board of Finance Full Term,Fairfield,John Mitola,D,0,0.00%
Board of Finance Full Term,Fairfield,Christopher DeWitt,R,0,0.00%
Board of Finance Full Term,Fairfield,Tom Flynn,R,0,0.00%
Board of Finance To Fill Vacancy for Four Years,Fairfield,Sheila Marmion,D,0,0.00%
Board of Finance To Fill Vacancy for Two Years,Fairfield,Elizabeth Zezima,D,0,0.00%
"Board of Education Full Term Four to be Elected, Not More than Two from One Party",Fairfield,Jennifer Leeper,D,0,0.00%
"Board of Education Full Term Four to be Elected, Not More than Two from One Party",Fairfield,Marc Patten,D,0,0.00%
"Board of Education Full Term Four to be Elected, Not More than Two from One Party",Fairfield,Jennifer Jacobsen,D,0,0.00%
"Board of Education Full Term Four to be Elected, Not More than Two from One Party",Fairfield,John Convertito,D,0,0.00%
"Board of Education Full Term Four to be Elected, Not More than Two from One Party",Fairfield,Nicholas Aysseh,R,0,0.00%
"Board of Education Full Term Four to be Elected, Not More than Two from One Party",Fairfield,Jeff Peterson,R,0,0.00%
"Board of Education Full Term Four to be Elected, Not More than Two from One Party",Fairfield,Jennifer Leeper,WF,0,0.00%
"Board of Education Full Term Four to be Elected, Not More than Two from One Party",Fairfield,Jennifer Jacobsen,WF,0,0.00%
Board of Education To Fill Vacancy for Two Years,Fairfield,Christine Vitale,D,0,0.00%
Board of Education To Fill Vacancy for Two Years,Fairfield,Sally Connolly,R,0,0.00%
Board of Assessment Appeals Full Term,Fairfield,Kathleen Griffin,D,0,0.00%
Board of Assessment Appeals Full Term,Fairfield,Harold Zawadski,D,0,0.00%
Board of Assessment Appeals Full Term,Fairfield,Trey Bickers,R,0,0.00%
Board of Assessment Appeals Full Term,Fairfield,Carol DePietro,R,0,0.00%
Board of Assessment Appeals To Fill Vacancy for Two Years,Fairfield,William (Liam) Burke,D,0,0.00%
Board of Assessment Appeals To Fill Vacancy for Two Years,Fairfield,Tassos Recachinas,R,0,0.00%
Town Plan & Zoning Commission Four Year Term,Fairfield,Fredda Gordon,D,0,0.00%
Town Plan & Zoning Commission Four Year Term,Fairfield,Gerry Alessi,R,0,0.00%
Town Plan & Zoning Commission Four Year Term,Fairfield,Thomas Noonan,R,0,0.00%
Town Plan & Zoning Commission Two Year Term,Fairfield,Dan Landry,D,0,0.00%
Town Plan & Zoning Commission Two Year Term,Fairfield,Donan Meyer,D,0,0.00%
Town Plan & Zoning Commission Two Year Term,Fairfield,Daniel C. Ford,R,0,0.00%
Town Plan and Zoning Commission Alternate,Fairfield,Mark Corcoran,D,0,0.00%
Town Plan and Zoning Commission Alternate,Fairfield,Peter Elliott,D,0,0.00%
Town Plan and Zoning Commission Alternate,Fairfield,Rick Grauer,R,0,0.00%
Town Plan and Zoning Commission Alternate,Fairfield,Michael E. DeGiacomo,R,0,0.00%
Zoning Board of Appeals Four Year Term,Fairfield,Sharon Strelzer,D,0,0.00%
Zoning Board of Appeals Four Year Term,Fairfield,James Baldwin,R,0,0.00%
Zoning Board of Appeals Two Year Term,Fairfield,Kevin S. Coyne,R,0,0.00%
Zoning Board of Appeals Alternates,Fairfield,Jane Gitlin Nishball,D,0,0.00%
Zoning Board of Appeals Alternates,Fairfield,Daphne Dixon,D,0,0.00%
Zoning Board of Appeals Alternates,Fairfield,Faith Dillon,R,0,0.00%
Zoning Board of Appeals Alternates,Fairfield,Charles Zylstra,R,0,0.00%
Constables,Fairfield,Kevin Flynn,D,0,0.00%
Constables,Fairfield,Jay Wolk,D,0,0.00%
Constables,Fairfield,Ruth Smey,D,0,0.00%
Constables,Fairfield,Charlene Lebo,D,0,0.00%
Constables,Fairfield,Mark C. Dunlevy,R,0,0.00%
Constables,Fairfield,"Harry R. Ackley, Sr.",R,0,0.00%
Constables,Fairfield,Frank Rowe,R,0,0.00%
Constables,Fairfield,Joe Peddle,R,0,0.00%
Representative Town Meeting District I,Fairfield,Tara Cook-Littman,D,0,0.00%
Representative Town Meeting District I,Fairfield,Nancy Carberry,D,0,0.00%
Representative Town Meeting District I,Fairfield,Nancy Lefkowitz,D,0,0.00%
Representative Town Meeting District I,Fairfield,Mary Hogue,D,0,0.00%
Representative Town Meeting District I,Fairfield,Ed Bateson,R,0,0.00%
Representative Town Meeting District I,Fairfield,Keith S. Varian,R,0,0.00%
Representative Town Meeting District I,Fairfield,Stephen D. Chessare,R,0,0.00%
Representative Town Meeting District I,Fairfield,Peter Ambrose,R,0,0.00%
Representative Town Meeting District II,Fairfield,Erin Lopez,D,0,0.00%
Representative Town Meeting District II,Fairfield,Cindy Perham,D,0,0.00%
Representative Town Meeting District II,Fairfield,Bill Gerber,D,0,0.00%
Representative Town Meeting District II,Fairfield,Eric Newman,D,0,0.00%
Representative Town Meeting District II,Fairfield,Bill Llewellyn,R,0,0.00%
Representative Town Meeting District II,Fairfield,Timothy Lynch,R,0,0.00%
Representative Town Meeting District II,Fairfield,Jeff Steele,R,0,0.00%
Representative Town Meeting District II,Fairfield,"Harry R. Ackley, Sr.",R,0,0.00%
Representative Town Meeting District III,Fairfield,Douglas A. Jones,D,0,0.00%
Representative Town Meeting District III,Fairfield,Heather Dean,D,0,0.00%
Representative Town Meeting District III,Fairfield,Matthew Jacobs,D,0,0.00%
Representative Town Meeting District III,Fairfield,Sharon Pistilli,D,0,0.00%
Representative Town Meeting District III,Fairfield,Alex Durrell,R,0,0.00%
Representative Town Meeting District III,Fairfield,Robin Orriss,R,0,0.00%
Representative Town Meeting District III,Fairfield,Diane Pagnozzi,R,0,0.00%
Representative Town Meeting District III,Fairfield,Ron Drew,R,0,0.00%
Representative Town Meeting District IV,Fairfield,Douglas A. Jones,D,0,0.00%
Representative Town Meeting District IV,Fairfield,Marcy Spolyar,D,0,0.00%
Representative Town Meeting District IV,Fairfield,Phil Pires,D,0,0.00%
Representative Town Meeting District IV,Fairfield,Solomon Briks,R,0,0.00%
Representative Town Meeting District IV,Fairfield,Frank O'Reilly,R,0,0.00%
Representative Town Meeting District V,Fairfield,Josh Garskof,D,0,0.00%
Representative Town Meeting District V,Fairfield,Joseph Siebert,D,0,0.00%
Representative Town Meeting District V,Fairfield,Ruth Smey,D,0,0.00%
Representative Town Meeting District V,Fairfield,Jay Wolk,D,0,0.00%
Representative Town Meeting District V,Fairfield,Andrew G. Semmel,R,0,0.00%
Representative Town Meeting District V,Fairfield,Carol J. Way,R,0,0.00%
Representative Town Meeting District V,Fairfield,Roger V. Autuori,R,0,0.00%
Representative Town Meeting District V,Fairfield,Sally Connolly,R,0,0.00%
Representative Town Meeting District VI,Fairfield,Steve M. Berecz,D,0,0.00%
Representative Town Meeting District VI,Fairfield,Pamela Jones,D,0,0.00%
Representative Town Meeting District VI,Fairfield,Matt Ambrose,D,0,0.00%
Representative Town Meeting District VI,Fairfield,Hannah Gale,D,0,0.00%
Representative Town Meeting District VI,Fairfield,Jason Li,R,0,0.00%
Representative Town Meeting District VI,Fairfield,Shannon P. Bowley,R,0,0.00%
Representative Town Meeting District VI,Fairfield,Matt Boland,R,0,0.00%
Representative Town Meeting District VI,Fairfield,Raymond Neuberger,R,0,0.00%
Representative Town Meeting District VII,Fairfield,Mark A. McDermott,D,0,0.00%
Representative Town Meeting District VII,Fairfield,Jill Vergara,D,0,0.00%
Representative Town Meeting District VII,Fairfield,Lauren Bove,D,0,0.00%
Representative Town Meeting District VII,Fairfield,Karen Wackerman,D,0,0.00%
Representative Town Meeting District VII,Fairfield,Alex Plitsas,R,0,0.00%
Representative Town Meeting District VII,Fairfield,Thomas Keane,R,0,0.00%
Representative Town Meeting District VII,Fairfield,Tom McCarthy,R,0,0.00%
Representative Town Meeting District VII,Fairfield,Michael R. Mears,R,0,0.00%
Representative Town Meeting District VIII,Fairfield,Rip Littig,D,0,0.00%
Representative Town Meeting District VIII,Fairfield,Kerry Berchem,D,0,0.00%
Representative Town Meeting District VIII,Fairfield,Nhi Tran,D,0,0.00%
Representative Town Meeting District VIII,Fairfield,Susan Burstein,D,0,0.00%
Representative Town Meeting District VIII,Fairfield,Pamela Iacono,R,0,0.00%
Representative Town Meeting District VIII,Fairfield,Peter Tallman,R,0,0.00%
Representative Town Meeting District VIII,Fairfield,Christine Messina,R,0,0.00%
Representative Town Meeting District VIII,Fairfield,Francis (Hank) Ference,R,0,0.00%
Representative Town Meeting District IX,Fairfield,Margaret Horton,D,0,0.00%
Representative Town Meeting District IX,Fairfield,Trevor Crow Mullineaux,D,0,0.00%
Representative Town Meeting District IX,Fairfield,Andrew Chase Gausepohl,D,0,0.00%
Representative Town Meeting District IX,Fairfield,Dru Georgiadis,D,0,0.00%
Representative Town Meeting District IX,Fairfield,Brian Farnen,R,0,0.00%
Representative Town Meeting District IX,Fairfield,Clifford Smith,R,0,0.00%
Representative Town Meeting District IX,Fairfield,Dorene Herron,R,0,0.00%
Representative Town Meeting District IX,Fairfield,Bill Perugini,R,0,0.00%
Representative Town Meeting District X,Fairfield,Greg Alprin,D,0,0.00%
Representative Town Meeting District X,Fairfield,Lisa Winjum,D,0,0.00%
Representative Town Meeting District X,Fairfield,Laura Karson,D,0,0.00%
Representative Town Meeting District X,Fairfield,Kevin J. Lennon,D,0,0.00%
Representative Town Meeting District X,Fairfield,Michael D. Herley,R,0,0.00%
Representative Town Meeting District X,Fairfield,Frank W. Petise,R,0,0.00%
Representative Town Meeting District X,Fairfield,Samuel W. Cargill,R,0,0.00%
Representative Town Meeting District X,Fairfield,Eric Sundman,R,0,0.00%
"Town Council, Chair",Farmington,Jayhon Ghassem-Zadeh,D,2715,43.24%
"Town Council, Chair",Farmington,Nancy W. Nickerson,R,3564,56.76%
"Town Council, First District",Farmington,Beth Kintner,D,1468,26.13%
"Town Council, First District",Farmington,Bruce Charette,D,1512,26.92%
"Town Council, First District",Farmington,Jon Landry,R,1344,23.93%
"Town Council, First District",Farmington,Justin Bernier,R,1293,23.02%
"Town Council, Second District",Farmington,Edward Giannaros,D,1910,28.06%
"Town Council, Second District",Farmington,Patricia Boye Williams,D,1762,25.88%
"Town Council, Second District",Farmington,Jeffery P. Apuzzo,R,1540,22.62%
"Town Council, Second District",Farmington,Paul A. Cianci,R,1596,23.44%
