office,town,candidate,party,votes,vote_percent
State Senate 20,Montville,Martha Marx,WF,69,1.52%
State Representative 37,Montville,Nick Menapace,D,742,44.01%
State Representative 37,Montville,Holly H. Cheeseman,R,887,52.61%
State Representative 37,Montville,Holly H. Cheeseman,IND,30,1.78%
State Representative 37,Montville,Nick Menapace,WF,27,1.60%
State Representative 38,Montville,Nick Gauthier,D,904,44.98%
State Representative 38,Montville,Kathleen M. McCarty,R,1043,51.89%
State Representative 38,Montville,Nick Gauthier,IND,37,1.84%
State Representative 38,Montville,Nick Gauthier,WF,26,1.29%
State Representative 139,Montville,Kevin Ryan,D,1170,46.08%
State Representative 139,Montville,Mark Adams,R,1306,51.44%
State Representative 139,Montville,Kevin Ryan,IND,28,1.10%
State Representative 139,Montville,Kevin Ryan,WF,35,1.38%
Secretary of the State,Montville,Stephanie Thomas,D,2833,45.94%
Secretary of the State,Montville,Dominic Rapini,R,3073,49.83%
Secretary of the State,Montville,Cynthia R. Jennings,IND,151,2.45%
Secretary of the State,Montville,Stephanie Thomas,WF,110,1.78%
Treasurer,Montville,Erick Russell,D,2673,43.50%
Treasurer,Montville,Harry Arora,R,3165,51.51%
Treasurer,Montville,Jennifer Baldwin,IND,167,2.72%
Treasurer,Montville,Erick Russell,WF,91,1.48%
Treasurer,Montville,JoAnna Laiscell,LI,49,0.80%
Comptroller,Montville,Sean Scanlon,D,2707,44.22%
Comptroller,Montville,Mary Fay,R,3220,52.60%
Comptroller,Montville,Sean Scanlon,IND,109,1.78%
Comptroller,Montville,Sean Scanlon,WF,86,1.40%
Attorney General,Montville,William Tong,D,2971,47.80%
Attorney General,Montville,Jessica Kordas,R,3024,48.65%
Attorney General,Montville,A.P. Pascarella,IND,83,1.34%
Attorney General,Montville,William Tong,WF,95,1.53%
Attorney General,Montville,Ken Krayeske,G,43,0.69%
Judge of Probate 32,Montville,Jeffrey A. McNamara,R,4295,100.00%
Registrar of Voters,Montville,Mary Hillman,D,2939,48.57%
Registrar of Voters,Montville,Jeffrey A. Rogers,R,3112,51.43%
Governor and Lieutenant Governor,Morris,Ned Lamont and Susan Bysiewicz,D,487,39.63%
Governor and Lieutenant Governor,Morris,Bob Stefanowski and Laura Devlin,R,717,58.34%
Governor and Lieutenant Governor,Morris,Ned Lamont and Susan Bysiewicz,GFCT,2,0.16%
Governor and Lieutenant Governor,Morris,"Robert Hotaling and Stewart ""Chip"" Beckett",IND,12,0.98%
Governor and Lieutenant Governor,Morris,Ned Lamont and Susan Bysiewicz,WF,11,0.90%
Governor and Lieutenant Governor,Morris,Michelle Louise Bicking and Cassandra A. Martineau,WI,0,0.00%
United States Senator,Morris,Richard Blumenthal,D,488,40.07%
United States Senator,Morris,Leora R. Levy,R,712,58.46%
United States Senator,Morris,Richard Blumenthal,WF,15,1.23%
United States Senator,Morris,John Anderson,WI,0,0.00%
United States Senator,Morris,Shabadjob Bharara,WI,3,0.25%
Representative in Congress 05,Morris,Jahana Hayes,D,477,38.97%
Representative in Congress 05,Morris,George Logan,R,722,58.99%
Representative in Congress 05,Morris,George Logan,IND,10,0.82%
Representative in Congress 05,Morris,Jahana Hayes,WF,15,1.23%
State Senate 30,Morris,Eva Bermudez Zimmerman,D,435,36.25%
State Senate 30,Morris,Stephen G. Harding,R,742,61.83%
State Senate 30,Morris,Eva Bermudez Zimmerman,IND,13,1.08%
State Senate 30,Morris,Eva Bermudez Zimmerman,WF,10,0.83%
State Representative 66,Morris,Matt Dyer,D,454,37.86%
State Representative 66,Morris,Karen Reddington-Hughes,R,721,60.13%
State Representative 66,Morris,Matt Dyer,IND,15,1.25%
State Representative 66,Morris,Matt Dyer,WF,9,0.75%
Secretary of the State,Morris,Stephanie Thomas,D,465,38.98%
Secretary of the State,Morris,Dominic Rapini,R,686,57.50%
Secretary of the State,Morris,Cynthia R. Jennings,IND,28,2.35%
Secretary of the State,Morris,Stephanie Thomas,WF,14,1.17%
Treasurer,Morris,Erick Russell,D,437,36.48%
Treasurer,Morris,Harry Arora,R,713,59.52%
Treasurer,Morris,Jennifer Baldwin,IND,24,2.00%
Treasurer,Morris,Erick Russell,WF,17,1.42%
Treasurer,Morris,JoAnna Laiscell,LI,7,0.58%
Comptroller,Morris,Sean Scanlon,D,451,37.71%
Comptroller,Morris,Mary Fay,R,713,59.62%
Comptroller,Morris,Sean Scanlon,IND,19,1.59%
Comptroller,Morris,Sean Scanlon,WF,13,1.09%
Attorney General,Morris,William Tong,D,493,40.78%
Attorney General,Morris,Jessica Kordas,R,682,56.41%
Attorney General,Morris,A.P. Pascarella,IND,14,1.16%
Attorney General,Morris,William Tong,WF,16,1.32%
Attorney General,Morris,Ken Krayeske,G,4,0.33%
Judge of Probate 24,Morris,Kristen Mostowy,D,456,38.42%
Judge of Probate 24,Morris,Jordan M. Richards,R,731,61.58%
Governor and Lieutenant Governor,Naugatuck,Ned Lamont and Susan Bysiewicz,D,4109,41.48%
Governor and Lieutenant Governor,Naugatuck,Bob Stefanowski and Laura Devlin,R,5551,56.03%
Governor and Lieutenant Governor,Naugatuck,Ned Lamont and Susan Bysiewicz,GFCT,18,0.18%
Governor and Lieutenant Governor,Naugatuck,"Robert Hotaling and Stewart ""Chip"" Beckett",IND,110,1.11%
Governor and Lieutenant Governor,Naugatuck,Ned Lamont and Susan Bysiewicz,WF,117,1.18%
Governor and Lieutenant Governor,Naugatuck,Michelle Louise Bicking and Cassandra A. Martineau,WI,2,0.02%
United States Senator,Naugatuck,Richard Blumenthal,D,4178,42.62%
United States Senator,Naugatuck,Leora R. Levy,R,5428,55.37%
United States Senator,Naugatuck,Richard Blumenthal,WF,196,2.00%
United States Senator,Naugatuck,John Anderson,WI,0,0.00%
United States Senator,Naugatuck,Shabadjob Bharara,WI,1,0.01%
Representative in Congress 03,Naugatuck,Rosa L. DeLauro,D,4460,45.72%
Representative in Congress 03,Naugatuck,Lesley DeNardis,R,4980,51.06%
Representative in Congress 03,Naugatuck,Amy F. Chai,IND,246,2.52%
Representative in Congress 03,Naugatuck,Justin Paglino,G,68,0.70%
State Senate 15,Naugatuck,Joan V. Hartley,D,1875,82.06%
State Senate 15,Naugatuck,Joan V. Hartley,IND,410,17.94%
State Senate 17,Naugatuck,Jorge Cabrera,D,2554,41.94%
State Senate 17,Naugatuck,Kathy Hoyt,R,3330,54.69%
State Senate 17,Naugatuck,Jorge Cabrera,IND,122,2.00%
State Senate 17,Naugatuck,Jorge Cabrera,WF,83,1.36%
State Representative 70,Naugatuck,Jeff Litke,D,3269,43.75%
State Representative 70,Naugatuck,Seth Bronko,R,4203,56.25%
State Representative 131,Naugatuck,David K. Labriola,R,1634,100.00%
Secretary of the State,Naugatuck,Stephanie Thomas,D,3981,41.51%
Secretary of the State,Naugatuck,Dominic Rapini,R,5164,53.84%
Secretary of the State,Naugatuck,Cynthia R. Jennings,IND,253,2.64%
Secretary of the State,Naugatuck,Stephanie Thomas,WF,193,2.01%
Treasurer,Naugatuck,Erick Russell,D,3866,40.35%
Treasurer,Naugatuck,Harry Arora,R,5244,54.73%
Treasurer,Naugatuck,Jennifer Baldwin,IND,230,2.40%
Treasurer,Naugatuck,Erick Russell,WF,162,1.69%
Treasurer,Naugatuck,JoAnna Laiscell,LI,80,0.83%
Comptroller,Naugatuck,Sean Scanlon,D,3887,40.86%
Comptroller,Naugatuck,Mary Fay,R,5305,55.77%
Comptroller,Naugatuck,Sean Scanlon,IND,183,1.92%
Comptroller,Naugatuck,Sean Scanlon,WF,138,1.45%
Attorney General,Naugatuck,William Tong,D,4262,44.17%
Attorney General,Naugatuck,Jessica Kordas,R,5045,52.29%
Attorney General,Naugatuck,A.P. Pascarella,IND,102,1.06%
Attorney General,Naugatuck,William Tong,WF,190,1.97%
Attorney General,Naugatuck,Ken Krayeske,G,49,0.51%
Judge of Probate 21,Naugatuck,Peter E. Mariano,D,4230,43.48%
Judge of Probate 21,Naugatuck,Rosa C. Rebimbas,R,5498,56.52%
Registrar of Voters,Naugatuck,Louise Sheedy,D,4541,47.49%
Registrar of Voters,Naugatuck,Matthew R. Katra,R,5021,52.51%
Governor and Lieutenant Governor,New Britain,Ned Lamont and Susan Bysiewicz,D,8286,59.79%
Governor and Lieutenant Governor,New Britain,Bob Stefanowski and Laura Devlin,R,5125,36.98%
Governor and Lieutenant Governor,New Britain,Ned Lamont and Susan Bysiewicz,GFCT,20,0.14%
Governor and Lieutenant Governor,New Britain,"Robert Hotaling and Stewart ""Chip"" Beckett",IND,128,0.92%
Governor and Lieutenant Governor,New Britain,Ned Lamont and Susan Bysiewicz,WF,299,2.16%
Governor and Lieutenant Governor,New Britain,Michelle Louise Bicking and Cassandra A. Martineau,WI,0,0.00%
United States Senator,New Britain,Richard Blumenthal,D,8673,62.31%
United States Senator,New Britain,Leora R. Levy,R,4819,34.62%
United States Senator,New Britain,Richard Blumenthal,WF,427,3.07%
United States Senator,New Britain,John Anderson,WI,0,0.00%
United States Senator,New Britain,Shabadjob Bharara,WI,0,0.00%
Representative in Congress 05,New Britain,Jahana Hayes,D,8348,59.80%
Representative in Congress 05,New Britain,George Logan,R,5058,36.23%
Representative in Congress 05,New Britain,George Logan,IND,140,1.00%
Representative in Congress 05,New Britain,Jahana Hayes,WF,413,2.96%
State Senate 6,New Britain,Rick Lopes,D,8266,60.58%
State Senate 6,New Britain,Tremell J. Collins,R,4919,36.05%
State Senate 6,New Britain,Rick Lopes,WF,459,3.36%
State Representative 24,New Britain,"Emmanuel ""Manny"" Sanchez",D,3173,60.06%
State Representative 24,New Britain,Paul Edwards,R,1931,36.55%
State Representative 24,New Britain,"Emmanuel ""Manny"" Sanchez",WF,179,3.39%
State Representative 24,New Britain,Alfred P. Mayo,WI,0,0.00%
State Representative 25,New Britain,"Robert ""Bobby"" Sanchez",D,2214,71.42%
State Representative 25,New Britain,Jerrell Hargraves,R,886,28.58%
State Representative 26,New Britain,Peter Tercyak,D,2816,58.33%
State Representative 26,New Britain,Joel Moret,R,1843,38.17%
State Representative 26,New Britain,Peter Tercyak,WF,169,3.50%
State Representative 27,New Britain,Gary Turco,D,316,65.02%
State Representative 27,New Britain,Nancy Cappello,R,153,31.48%
State Representative 27,New Britain,Nancy Cappello,IND,5,1.03%
State Representative 27,New Britain,Gary Turco,WF,12,2.47%
Secretary of the State,New Britain,Stephanie Thomas,D,8215,60.49%
Secretary of the State,New Britain,Dominic Rapini,R,4684,34.49%
Secretary of the State,New Britain,Cynthia R. Jennings,IND,278,2.05%
Secretary of the State,New Britain,Stephanie Thomas,WF,404,2.97%
Treasurer,New Britain,Erick Russell,D,8016,59.24%
Treasurer,New Britain,Harry Arora,R,4773,35.27%
Treasurer,New Britain,Jennifer Baldwin,IND,258,1.91%
Treasurer,New Britain,Erick Russell,WF,363,2.68%
Treasurer,New Britain,JoAnna Laiscell,LI,121,0.89%
Comptroller,New Britain,Sean Scanlon,D,8036,59.72%
Comptroller,New Britain,Mary Fay,R,4889,36.33%
Comptroller,New Britain,Sean Scanlon,IND,173,1.29%
Comptroller,New Britain,Sean Scanlon,WF,359,2.67%
Attorney General,New Britain,William Tong,D,8498,62.23%
Attorney General,New Britain,Jessica Kordas,R,4564,33.42%
Attorney General,New Britain,A.P. Pascarella,IND,126,0.92%
Attorney General,New Britain,William Tong,WF,381,2.79%
Attorney General,New Britain,Ken Krayeske,G,87,0.64%
Judge of Probate 08,New Britain,William C. Rivera,D,7918,58.75%
Judge of Probate 08,New Britain,Michael A. Carrier,R,5559,41.25%
Governor and Lieutenant Governor,New Canaan,Ned Lamont and Susan Bysiewicz,D,4589,51.27%
Governor and Lieutenant Governor,New Canaan,Bob Stefanowski and Laura Devlin,R,4285,47.87%
Governor and Lieutenant Governor,New Canaan,Ned Lamont and Susan Bysiewicz,GFCT,19,0.21%
Governor and Lieutenant Governor,New Canaan,"Robert Hotaling and Stewart ""Chip"" Beckett",IND,30,0.34%
Governor and Lieutenant Governor,New Canaan,Ned Lamont and Susan Bysiewicz,WF,28,0.31%
Governor and Lieutenant Governor,New Canaan,Michelle Louise Bicking and Cassandra A. Martineau,WI,0,0.00%
United States Senator,New Canaan,Richard Blumenthal,D,4553,51.25%
United States Senator,New Canaan,Leora R. Levy,R,4287,48.26%
United States Senator,New Canaan,Richard Blumenthal,WF,43,0.48%
United States Senator,New Canaan,John Anderson,WI,1,0.01%
United States Senator,New Canaan,Shabadjob Bharara,WI,0,0.00%
Representative in Congress 04,New Canaan,Jim Himes,D,4455,49.84%
Representative in Congress 04,New Canaan,Jayme Stevenson,R,4406,49.29%
Representative in Congress 04,New Canaan,Jayme Stevenson,IND,78,0.87%
State Senate 26,New Canaan,Ceci Maher,D,604,41.37%
State Senate 26,New Canaan,Toni Boucher,R,838,57.40%
State Senate 26,New Canaan,Toni Boucher,IND,18,1.23%
State Senate 36,New Canaan,Trevor Crow,D,3305,44.57%
State Senate 36,New Canaan,Ryan Fazio,R,4111,55.43%
State Representative 42,New Canaan,Keith Denning,D,644,46.70%
State Representative 42,New Canaan,Kim Healy,R,721,52.28%
State Representative 42,New Canaan,Kim Healy,IND,14,1.02%
State Representative 125,New Canaan,Victor Alvarez,D,2842,41.96%
State Representative 125,New Canaan,Tom O'Dea,R,3931,58.04%
State Representative 142,New Canaan,Lucy Dathan,D,374,49.34%
State Representative 142,New Canaan,Donald Mastronardi,R,367,48.42%
State Representative 142,New Canaan,Donald Mastronardi,IND,9,1.19%
State Representative 142,New Canaan,Lucy Dathan,WF,8,1.06%
Secretary of the State,New Canaan,Stephanie Thomas,D,4229,47.94%
Secretary of the State,New Canaan,Dominic Rapini,R,4407,49.96%
Secretary of the State,New Canaan,Cynthia R. Jennings,IND,140,1.59%
Secretary of the State,New Canaan,Stephanie Thomas,WF,45,0.51%
Treasurer,New Canaan,Erick Russell,D,3710,42.09%
Treasurer,New Canaan,Harry Arora,R,4924,55.87%
Treasurer,New Canaan,Jennifer Baldwin,IND,105,1.19%
Treasurer,New Canaan,Erick Russell,WF,38,0.43%
Treasurer,New Canaan,JoAnna Laiscell,LI,37,0.42%
Comptroller,New Canaan,Sean Scanlon,D,3889,44.44%
Comptroller,New Canaan,Mary Fay,R,4722,53.96%
Comptroller,New Canaan,Sean Scanlon,IND,106,1.21%
Comptroller,New Canaan,Sean Scanlon,WF,34,0.39%
Attorney General,New Canaan,William Tong,D,4273,48.28%
Attorney General,New Canaan,Jessica Kordas,R,4441,50.18%
Attorney General,New Canaan,A.P. Pascarella,IND,67,0.76%
Attorney General,New Canaan,William Tong,WF,41,0.46%
Attorney General,New Canaan,Ken Krayeske,G,28,0.32%
Judge of Probate 52,New Canaan,William P. Osterndorf,R,5797,90.44%
Judge of Probate 52,New Canaan,Jeffrey G. Lane,PC,613,9.56%
Registrar of Voters,New Canaan,John Amarilios,D,4043,46.51%
Registrar of Voters,New Canaan,Joan McLaughlin,R,4650,53.49%
Governor and Lieutenant Governor,New Fairfield,Ned Lamont and Susan Bysiewicz,D,2653,43.28%
Governor and Lieutenant Governor,New Fairfield,Bob Stefanowski and Laura Devlin,R,3348,54.62%
Governor and Lieutenant Governor,New Fairfield,Ned Lamont and Susan Bysiewicz,GFCT,10,0.16%
Governor and Lieutenant Governor,New Fairfield,"Robert Hotaling and Stewart ""Chip"" Beckett",IND,50,0.82%
Governor and Lieutenant Governor,New Fairfield,Ned Lamont and Susan Bysiewicz,WF,69,1.13%
Governor and Lieutenant Governor,New Fairfield,Michelle Louise Bicking and Cassandra A. Martineau,WI,0,0.00%
United States Senator,New Fairfield,Richard Blumenthal,D,2635,43.13%
United States Senator,New Fairfield,Leora R. Levy,R,3390,55.49%
United States Senator,New Fairfield,Richard Blumenthal,WF,84,1.38%
United States Senator,New Fairfield,John Anderson,WI,0,0.00%
United States Senator,New Fairfield,Shabadjob Bharara,WI,0,0.00%
Representative in Congress 05,New Fairfield,Jahana Hayes,D,2535,41.50%
Representative in Congress 05,New Fairfield,George Logan,R,3444,56.39%
Representative in Congress 05,New Fairfield,George Logan,IND,48,0.79%
Representative in Congress 05,New Fairfield,Jahana Hayes,WF,81,1.33%
State Senate 24,New Fairfield,Julie Kushner,D,1538,42.24%
State Senate 24,New Fairfield,Michelle Coelho,R,2013,55.29%
State Senate 24,New Fairfield,Michelle Coelho,IND,39,1.07%
State Senate 24,New Fairfield,Julie Kushner,WF,51,1.40%
State Senate 30,New Fairfield,Eva Bermudez Zimmerman,D,998,40.42%
State Senate 30,New Fairfield,Stephen G. Harding,R,1425,57.72%
State Senate 30,New Fairfield,Eva Bermudez Zimmerman,IND,18,0.73%
State Senate 30,New Fairfield,Eva Bermudez Zimmerman,WF,28,1.13%
State Representative 108,New Fairfield,Jeff Ginsburg,D,2343,38.59%
State Representative 108,New Fairfield,Patrick Callahan,R,3728,61.41%
Secretary of the State,New Fairfield,Stephanie Thomas,D,2520,41.62%
Secretary of the State,New Fairfield,Dominic Rapini,R,3380,55.82%
Secretary of the State,New Fairfield,Cynthia R. Jennings,IND,74,1.22%
Secretary of the State,New Fairfield,Stephanie Thomas,WF,81,1.34%
Treasurer,New Fairfield,Erick Russell,D,2399,39.55%
Treasurer,New Fairfield,Harry Arora,R,3448,56.84%
Treasurer,New Fairfield,Jennifer Baldwin,IND,105,1.73%
Treasurer,New Fairfield,Erick Russell,WF,79,1.30%
Treasurer,New Fairfield,JoAnna Laiscell,LI,35,0.58%
Comptroller,New Fairfield,Sean Scanlon,D,2461,40.61%
Comptroller,New Fairfield,Mary Fay,R,3447,56.88%
Comptroller,New Fairfield,Sean Scanlon,IND,73,1.20%
Comptroller,New Fairfield,Sean Scanlon,WF,79,1.30%
Attorney General,New Fairfield,William Tong,D,2551,41.98%
Attorney General,New Fairfield,Jessica Kordas,R,3362,55.32%
Attorney General,New Fairfield,A.P. Pascarella,IND,50,0.82%
Attorney General,New Fairfield,William Tong,WF,83,1.37%
Attorney General,New Fairfield,Ken Krayeske,G,31,0.51%
Judge of Probate 44,New Fairfield,Martin F. Landgrebe,R,4286,100.00%
Governor and Lieutenant Governor,New Hartford,Ned Lamont and Susan Bysiewicz,D,1521,41.71%
Governor and Lieutenant Governor,New Hartford,Bob Stefanowski and Laura Devlin,R,2045,56.07%
Governor and Lieutenant Governor,New Hartford,Ned Lamont and Susan Bysiewicz,GFCT,6,0.16%
Governor and Lieutenant Governor,New Hartford,"Robert Hotaling and Stewart ""Chip"" Beckett",IND,39,1.07%
Governor and Lieutenant Governor,New Hartford,Ned Lamont and Susan Bysiewicz,WF,36,0.99%
Governor and Lieutenant Governor,New Hartford,Michelle Louise Bicking and Cassandra A. Martineau,WI,0,0.00%
United States Senator,New Hartford,Richard Blumenthal,D,1556,42.92%
United States Senator,New Hartford,Leora R. Levy,R,2020,55.72%
United States Senator,New Hartford,Richard Blumenthal,WF,49,1.35%
United States Senator,New Hartford,John Anderson,WI,0,0.00%
United States Senator,New Hartford,Shabadjob Bharara,WI,0,0.00%
Representative in Congress 01,New Hartford,John B. Larson,D,1544,42.76%
Representative in Congress 01,New Hartford,Larry Lazor,R,1979,54.80%
Representative in Congress 01,New Hartford,John B. Larson,WF,53,1.47%
Representative in Congress 01,New Hartford,Mary L. Sanders,G,35,0.97%
State Senate 8,New Hartford,Paul Honig,D,1534,42.32%
State Senate 8,New Hartford,Lisa Seminara,R,2054,56.66%
State Senate 8,New Hartford,Lisa Seminara,IND,37,1.02%
State Representative 62,New Hartford,Kim Becker,D,1467,40.64%
State Representative 62,New Hartford,Mark Anderson,R,2092,57.95%
State Representative 62,New Hartford,Mark Anderson,IND,51,1.41%
Secretary of the State,New Hartford,Stephanie Thomas,D,1488,41.44%
Secretary of the State,New Hartford,Dominic Rapini,R,1988,55.36%
Secretary of the State,New Hartford,Cynthia R. Jennings,IND,60,1.67%
Secretary of the State,New Hartford,Stephanie Thomas,WF,55,1.53%
Treasurer,New Hartford,Erick Russell,D,1396,38.96%
Treasurer,New Hartford,Harry Arora,R,2051,57.24%
Treasurer,New Hartford,Jennifer Baldwin,IND,67,1.87%
Treasurer,New Hartford,Erick Russell,WF,45,1.26%
Treasurer,New Hartford,JoAnna Laiscell,LI,24,0.67%
Comptroller,New Hartford,Sean Scanlon,D,1419,39.66%
Comptroller,New Hartford,Mary Fay,R,2066,57.74%
Comptroller,New Hartford,Sean Scanlon,IND,53,1.48%
Comptroller,New Hartford,Sean Scanlon,WF,40,1.12%
Attorney General,New Hartford,William Tong,D,1571,43.55%
Attorney General,New Hartford,Jessica Kordas,R,1937,53.70%
Attorney General,New Hartford,A.P. Pascarella,IND,31,0.86%
Attorney General,New Hartford,William Tong,WF,49,1.36%
Attorney General,New Hartford,Ken Krayeske,G,19,0.53%
Judge of Probate 23,New Hartford,Ruth Nadeau Dwyer,D,1531,42.91%
Judge of Probate 23,New Hartford,James Steck,R,2037,57.09%
Governor and Lieutenant Governor,New Haven,Ned Lamont and Susan Bysiewicz,D,15822,76.74%
Governor and Lieutenant Governor,New Haven,Bob Stefanowski and Laura Devlin,R,3704,17.96%
Governor and Lieutenant Governor,New Haven,Ned Lamont and Susan Bysiewicz,GFCT,69,0.33%
Governor and Lieutenant Governor,New Haven,"Robert Hotaling and Stewart ""Chip"" Beckett",IND,184,0.89%
Governor and Lieutenant Governor,New Haven,Ned Lamont and Susan Bysiewicz,WF,831,4.03%
Governor and Lieutenant Governor,New Haven,Michelle Louise Bicking and Cassandra A. Martineau,WI,9,0.04%
United States Senator,New Haven,Richard Blumenthal,D,15949,80.33%
United States Senator,New Haven,Leora R. Levy,R,2882,14.52%
United States Senator,New Haven,Richard Blumenthal,WF,1023,5.15%
United States Senator,New Haven,John Anderson,WI,0,0.00%
United States Senator,New Haven,Shabadjob Bharara,WI,0,0.00%
Representative in Congress 03,New Haven,Rosa L. DeLauro,D,16619,83.48%
Representative in Congress 03,New Haven,Lesley DeNardis,R,2680,13.46%
Representative in Congress 03,New Haven,Amy F. Chai,IND,270,1.36%
Representative in Congress 03,New Haven,Justin Paglino,G,339,1.70%
State Senate 10,New Haven,Gary Winfield,D,8423,83.21%
State Senate 10,New Haven,John Carlson,R,1072,10.59%
State Senate 10,New Haven,John Carlson,IND,124,1.23%
State Senate 10,New Haven,Gary Winfield,WF,503,4.97%
State Senate 11,New Haven,Martin M. Looney,D,7630,80.43%
State Senate 11,New Haven,Steve Orosco,R,1856,19.57%
State Representative 92,New Haven,Patricia Dillon,D,3973,88.29%
State Representative 92,New Haven,Patricia Dillon,WF,303,6.73%
State Representative 92,New Haven,Lesley Heffel McGuirk,PC,224,4.98%
State Representative 93,New Haven,Toni E. Walker,D,2563,90.95%
State Representative 93,New Haven,Percy Sanders,R,255,9.05%
State Representative 94,New Haven,Robyn A. Porter,D,1724,100.00%
State Representative 95,New Haven,Juan Candelaria,D,1658,100.00%
State Representative 96,New Haven,Roland J. Lemar,D,3885,88.44%
State Representative 96,New Haven,"Eric M. Mastroianni, Sr.",R,457,10.40%
State Representative 96,New Haven,"Eric M. Mastroianni, Sr.",IND,51,1.16%
State Representative 97,New Haven,"Alphonse Paolillo, Jr.",D,3238,74.15%
State Representative 97,New Haven,Anthony Acri,R,1075,24.62%
State Representative 97,New Haven,Anthony Acri,IND,54,1.24%
Secretary of the State,New Haven,Stephanie Thomas,D,15416,79.08%
Secretary of the State,New Haven,Dominic Rapini,R,2761,14.16%
Secretary of the State,New Haven,Cynthia R. Jennings,IND,337,1.73%
Secretary of the State,New Haven,Stephanie Thomas,WF,980,5.03%
Treasurer,New Haven,Erick Russell,D,15293,78.29%
Treasurer,New Haven,Harry Arora,R,2868,14.68%
Treasurer,New Haven,Jennifer Baldwin,IND,268,1.37%
Treasurer,New Haven,Erick Russell,WF,963,4.93%
Treasurer,New Haven,JoAnna Laiscell,LI,143,0.73%
Comptroller,New Haven,Sean Scanlon,D,15106,78.35%
Comptroller,New Haven,Mary Fay,R,3007,15.60%
Comptroller,New Haven,Sean Scanlon,IND,229,1.19%
Comptroller,New Haven,Sean Scanlon,WF,937,4.86%
Attorney General,New Haven,William Tong,D,15474,79.10%
Attorney General,New Haven,Jessica Kordas,R,2718,13.89%
Attorney General,New Haven,A.P. Pascarella,IND,170,0.87%
Attorney General,New Haven,William Tong,WF,944,4.83%
Attorney General,New Haven,Ken Krayeske,G,256,1.31%
Judge of Probate 38,New Haven,Americo R. Carchia,D,15174,80.04%
Judge of Probate 38,New Haven,Jerald Barber,R,3097,16.34%
Judge of Probate 38,New Haven,Jerald Barber,IND,686,3.62%
Governor and Lieutenant Governor,Newington,Ned Lamont and Susan Bysiewicz,D,6686,54.13%
Governor and Lieutenant Governor,Newington,Bob Stefanowski and Laura Devlin,R,5394,43.67%
Governor and Lieutenant Governor,Newington,Ned Lamont and Susan Bysiewicz,GFCT,13,0.11%
Governor and Lieutenant Governor,Newington,"Robert Hotaling and Stewart ""Chip"" Beckett",IND,105,0.85%
Governor and Lieutenant Governor,Newington,Ned Lamont and Susan Bysiewicz,WF,147,1.19%
Governor and Lieutenant Governor,Newington,Michelle Louise Bicking and Cassandra A. Martineau,WI,7,0.06%
United States Senator,Newington,Richard Blumenthal,D,6866,55.59%
United States Senator,Newington,Leora R. Levy,R,5254,42.54%
United States Senator,Newington,Richard Blumenthal,WF,223,1.81%
United States Senator,Newington,John Anderson,WI,7,0.06%
United States Senator,Newington,Shabadjob Bharara,WI,1,0.01%
Representative in Congress 01,Newington,John B. Larson,D,6863,55.94%
Representative in Congress 01,Newington,Larry Lazor,R,5076,41.38%
Representative in Congress 01,Newington,John B. Larson,WF,206,1.68%
Representative in Congress 01,Newington,Mary L. Sanders,G,123,1.00%
State Senate 9,Newington,Matt Lesser,D,6598,53.97%
State Senate 9,Newington,Lisa J. Marotta,R,5368,43.91%
State Senate 9,Newington,Matt Lesser,IND,85,0.70%
State Senate 9,Newington,Matt Lesser,WF,175,1.43%
State Representative 20,Newington,Kate Farrar,D,1871,51.57%
State Representative 20,Newington,Anastasia Yopp,R,1700,46.86%
State Representative 20,Newington,Kate Farrar,WF,57,1.57%
State Representative 27,Newington,Gary Turco,D,4914,56.53%
State Representative 27,Newington,Nancy Cappello,R,3578,41.16%
State Representative 27,Newington,Nancy Cappello,IND,53,0.61%
State Representative 27,Newington,Gary Turco,WF,147,1.69%
Secretary of the State,Newington,Stephanie Thomas,D,6603,54.31%
Secretary of the State,Newington,Dominic Rapini,R,5170,42.52%
Secretary of the State,Newington,Cynthia R. Jennings,IND,196,1.61%
Secretary of the State,Newington,Stephanie Thomas,WF,189,1.55%
Treasurer,Newington,Erick Russell,D,6344,52.21%
Treasurer,Newington,Harry Arora,R,5356,44.08%
Treasurer,Newington,Jennifer Baldwin,IND,222,1.83%
Treasurer,Newington,Erick Russell,WF,176,1.45%
Treasurer,Newington,JoAnna Laiscell,LI,53,0.44%
Comptroller,Newington,Sean Scanlon,D,6503,53.70%
Comptroller,Newington,Mary Fay,R,5315,43.89%
Comptroller,Newington,Sean Scanlon,IND,124,1.02%
Comptroller,Newington,Sean Scanlon,WF,168,1.39%
Attorney General,Newington,William Tong,D,6997,57.17%
Attorney General,Newington,Jessica Kordas,R,4932,40.30%
Attorney General,Newington,A.P. Pascarella,IND,76,0.62%
Attorney General,Newington,William Tong,WF,183,1.50%
Attorney General,Newington,Ken Krayeske,G,50,0.41%
Judge of Probate 07,Newington,Robert A. Randich,D,6848,56.39%
Judge of Probate 07,Newington,"Benjamin Ancona, Jr.",R,5297,43.61%
Registrar of Voters,Newington,Terry Borjeson,D,6049,48.75%
Registrar of Voters,Newington,Theresa Norine Claffey Avey,R,5276,42.52%
Registrar of Voters,Newington,Marie M. Fox,PC,1083,8.73%
Governor and Lieutenant Governor,New London,Ned Lamont and Susan Bysiewicz,D,3646,70.10%
Governor and Lieutenant Governor,New London,Bob Stefanowski and Laura Devlin,R,1278,24.57%
